line,customers,load,cost
161864,1.0,1.66002,0.0
161865,1.0,1.66002,0.0
161866,,,
161867,1.0,2.74003,0.0
161868,1.0,23.8702,0.0
161869,2.0,4.40005,0.0
161870,0.0,0.0,0.0
161871,,,
161872,1.0,2.74003,0.0
161873,1.0,1.66002,0.0
161874,1.0,2.74003,0.0
161875,,,
161876,1.0,2.74003,0.0
161877,1.0,0.760008,0.0
161878,3.0,3.650043,0.0
161879,1.0,1.66002,0.0
161880,0.0,0.0,0.0
161881,,,
161882,1.0,1.66002,0.0
161883,1.0,1.66002,0.0
161884,1.0,2.74003,0.0
161885,1.0,1.66002,0.0
161886,0.0,0.0,0.0
161887,2.0,1.520016,0.0
161888,5.0,11.720128,0.0
161889,1.0,1.66002,0.0
161890,1.0,128.431,0.0
161891,1.0,0.760008,0.0
161892,5.0,24.560214,0.0
161893,1.0,0.760008,0.0
161894,1.0,2.74003,0.0
161895,1.0,2.74003,0.0
161896,1.0,1.66002,0.0
161897,4.0,5.020054,0.0
161898,1.0,2.74003,0.0
161899,1.0,2.74003,0.0
161900,1.0,0.760008,0.0
161901,1.0,1.66002,0.0
161902,1.0,2.74003,0.0
161903,1.0,2.74003,0.0
161904,0.0,0.0,0.0
161905,1.0,1.66002,0.0
161906,4.0,4.8400560000000015,0.0
161907,1.0,0.760008,0.0
161908,1.0,0.760008,0.0
161909,1.0,0.760008,0.0
161910,1.0,2.74003,0.0
161911,0.0,0.0,0.0
161912,0.0,0.0,0.0
161913,,,
161914,1.0,1.66002,0.0
161915,1.0,2.74003,0.0
161916,1.0,2.74003,0.0
161917,,,
161918,1.0,2.74003,0.0
161919,,,
161920,4.0,8.980098,0.0
161921,,,
161922,,,
161923,1.0,2.74003,0.0
161924,8.0,16.880186000000002,0.0
161925,1.0,2.74003,0.0
161926,,,
161927,1.0,1.66002,0.0
161928,4.0,7.900088,0.0
161929,6.0,9.420103999999998,0.0
161930,1.0,0.760008,0.0
161931,3.0,7.14008,0.0
161932,2.0,4.40005,0.0
161933,1.0,0.430004,0.0
161934,1.0,2.74003,0.0
161935,0.0,0.0,0.0
161936,6.0,9.420103999999998,0.0
161937,7.0,10.180112,0.0
161938,1.0,0.760008,0.0
161939,6.0,6.54007,0.0
161940,,,
161941,,,
161942,1.0,1.66002,0.0
161943,1.0,0.760008,0.0
161944,1.0,28.5803,0.0
161945,1.0,2.74003,0.0
161946,1.0,2.74003,0.0
161947,1.0,1.66002,0.0
161948,1.0,0.760008,0.0
161949,1.0,1.66002,0.0
161950,1.0,2.74003,0.0
161951,1.0,1.66002,0.0
161952,3.0,4.0800480000000015,0.0
161953,1.0,40.7404,0.0
161954,1.0,16.1102,0.0
161955,1.0,2.27002,0.0
161956,0.0,0.0,0.0
161957,,,
161958,1.0,2.74003,0.0
161959,1.0,1.94002,0.0
161960,0.0,0.0,0.0
161961,1.0,5.55006,0.0
161962,1.0,1.66002,0.0
161963,1.0,2.74003,0.0
161964,1.0,1.66002,0.0
161965,1.0,1.66002,0.0
161966,1.0,0.390004,0.0
161967,5.0,10.640118,0.0
161968,1.0,2.74003,0.0
161969,0.0,0.0,0.0
161970,,,
161971,,,
161972,,,
161973,2.0,5.48006,0.0
161974,6.0,9.96012,0.0
161975,3.0,4.260046,0.0
161976,,,
161977,1.0,0.760008,0.0
161978,,,
161979,0.0,0.0,0.0
161980,1.0,2.74003,0.0
161981,6.0,5.46006,0.0
161982,,,
161983,1.0,2.74003,0.0
161984,1.0,1.66002,0.0
161985,1.0,8.32008,0.0
161986,1.0,2.74003,0.0
161987,2.0,2.4200280000000003,0.0
161988,,,
161989,6.0,9.240106,0.0
161990,1.0,2.74003,0.0
161991,0.0,0.0,0.0
161992,6.0,14.460157999999998,0.0
161993,,,
161994,1.0,16.1102,0.0
161995,1.0,2.74003,0.0
161996,5.0,9.560108,0.0
161997,2.0,3.32004,0.0
161998,0.0,0.0,0.0
161999,1.0,0.380004,0.0
162000,3.0,4.98006,0.0
162001,1.0,17.5802,0.0
162002,4.0,16.350170000000002,0.0
162003,1.0,1.66002,0.0
162004,2.0,3.32004,0.0
162005,,,
162006,1.0,0.760008,0.0
162007,17.0,28.04032,0.0
162008,3.0,2.8600320000000004,0.0
162009,1.0,2.74003,0.0
162010,1.0,2.74003,0.0
162011,2.0,5.24005,0.0
162012,1.0,1.66002,0.0
162013,12.0,7.930083,0.0
162014,1.0,0.760008,0.0
162015,0.0,0.0,0.0
162016,0.0,0.0,0.0
162017,1.0,0.400004,0.0
162018,1.0,2.74003,0.0
162019,4.0,5.920066,0.0
162020,0.0,0.0,0.0
162021,0.0,0.0,0.0
162022,,,
162023,1.0,0.760008,0.0
162024,5.0,12.62014,0.0
162025,,,
162026,1.0,1.66002,0.0
162027,7.0,10.120117,0.0
162028,1.0,119.561,0.0
162029,,,
162030,2.0,3.5000379999999995,0.0
162031,1.0,0.760008,0.0
162032,1.0,0.760008,0.0
162033,1.0,1.66002,0.0
162034,1.0,1.66002,0.0
162035,1.0,28.5803,0.0
162036,,,
162037,0.0,0.0,0.0
162038,1.0,2.74003,0.0
162039,1.0,2.74003,0.0
162040,,,
162041,0.0,0.0,0.0
162042,1.0,2.74003,0.0
162043,1.0,2.74003,0.0
162044,1.0,2.74003,0.0
162045,0.0,0.0,0.0
162046,1.0,2.74003,0.0
162047,0.0,0.0,0.0
162048,1.0,1.66002,0.0
162049,2.0,5.48006,0.0
162050,4.0,3.040032,0.0
162051,3.0,5.160058,0.0
162052,0.0,0.0,0.0
162053,0.0,0.0,0.0
162054,1.0,8.13008,0.0
162055,7.0,12.160134,0.0
162056,,,
162057,1.0,0.760008,0.0
162058,1.0,0.500005,0.0
162059,0.0,0.0,0.0
162060,1.0,0.760008,0.0
162061,0.0,0.0,0.0
162062,1.0,1.66002,0.0
162063,1.0,0.760008,0.0
162064,0.0,0.0,0.0
162065,1.0,1.66002,0.0
162066,1.0,119.561,0.0
162067,1.0,2.74003,0.0
162068,1.0,2.74003,0.0
162069,6.0,11.220128,0.0
162070,1.0,1.66002,0.0
162071,1.0,2.10002,0.0
162072,5.0,8.3001,0.0
162073,1.0,2.74003,0.0
162074,0.0,0.0,0.0
162075,1.0,2.74003,0.0
162076,1.0,0.760008,0.0
162077,1.0,0.760008,0.0
162078,0.0,0.0,0.0
162079,2.0,1.290013,0.0
162080,1.0,1.66002,0.0
162081,0.0,0.0,0.0
162082,1.0,1.66002,0.0
162083,1.0,2.74003,0.0
162084,7.0,5.320056,0.0
162085,1.0,1.66002,0.0
162086,1.0,2.74003,0.0
162087,2.0,5.48006,0.0
162088,0.0,0.0,0.0
162089,,,
162090,1.0,1.66002,0.0
162091,1.0,1.66002,0.0
162092,1.0,2.74003,0.0
162093,1.0,0.760008,0.0
162094,,,
162095,,,
162096,1.0,2.74003,0.0
162097,0.0,0.0,0.0
162098,,,
162099,4.0,10.96012,0.0
162100,1.0,2.74003,0.0
162101,1.0,8.13008,0.0
162102,,,
162103,4.0,9.880109999999998,0.0
162104,1.0,28.5203,0.0
162105,1.0,2.74003,0.0
162106,,,
162107,1.0,2.74003,0.0
162108,0.0,0.0,0.0
162109,4.0,9.88011,0.0
162110,,,
162111,2.0,5.48006,0.0
162112,0.0,0.0,0.0
162113,3.0,2.790032,0.0
162114,1.0,2.74003,0.0
162115,6.0,11.400126,0.0
162116,1.0,0.400004,0.0
162117,1.0,0.510005,0.0
162118,1.0,2.74003,0.0
162119,,,
162120,1.0,2.74003,0.0
162121,,,
162122,1.0,2.74003,0.0
162123,1.0,1.66002,0.0
162124,1.0,2.74003,0.0
162125,1.0,0.760008,0.0
162126,1.0,8.13008,0.0
162127,1.0,2.74003,0.0
162128,1.0,2.74003,0.0
162129,0.0,0.0,0.0
162130,,,
162131,,,
162132,1.0,0.760008,0.0
162133,1.0,2.74003,0.0
162134,,,
162135,2.0,3.32004,0.0
162136,0.0,0.0,0.0
162137,,,
162138,1.0,1.66002,0.0
162139,1.0,1.66002,0.0
162140,1.0,8.60009,0.0
162141,,,
162142,1.0,2.74003,0.0
162143,1.0,2.74003,0.0
162144,1.0,2.74003,0.0
162145,2.0,5.48006,0.0
162146,4.0,6.5000740000000015,0.0
162147,4.0,10.96012,0.0
162148,,,
162149,0.0,0.0,0.0
162150,1.0,1.66002,0.0
162151,3.0,5.8200629999999975,0.0
162152,,,
162153,1.0,2.74003,0.0
162154,1.0,2.74003,0.0
162155,,,
162156,1.0,1.66002,0.0
162157,1.0,1.66002,0.0
162158,1.0,0.760008,0.0
162159,,,
162160,1.0,2.74003,0.0
162161,0.0,0.0,0.0
162162,2.0,4.40005,0.0
162163,1.0,0.760008,0.0
162164,1.0,2.74003,0.0
162165,1.0,2.74003,0.0
162166,1.0,28.5803,0.0
162167,0.0,0.0,0.0
162168,0.0,0.0,0.0
162169,1.0,2.74003,0.0
162170,1.0,1.66002,0.0
162171,1.0,2.74003,0.0
162172,2.0,4.40005,0.0
162173,1.0,2.74003,0.0
162174,,,
162175,1.0,1.66002,0.0
162176,1.0,2.74003,0.0
162177,1.0,0.760008,0.0
162178,,,
162179,4.0,8.8001,0.0
162180,3.0,6.240068,0.0
162181,0.0,0.0,0.0
162182,0.0,0.0,0.0
162183,0.0,0.0,0.0
162184,0.0,0.0,0.0
162185,1.0,2.74003,0.0
162186,,,
162187,1.0,1.66002,0.0
162188,1.0,2.74003,0.0
162189,1.0,2.74003,0.0
162190,1.0,2.74003,0.0
162191,1.0,25.4903,0.0
162192,1.0,1.17001,0.0
162193,3.0,2.280024,0.0
162194,1.0,20.7602,0.0
162195,1.0,0.450005,0.0
162196,3.0,2.280024,0.0
162197,0.0,0.0,0.0
162198,0.0,0.0,0.0
162199,5.0,9.260105,0.0
162200,1.0,2.74003,0.0
162201,1.0,0.760008,0.0
162202,1.0,2.74003,0.0
162203,1.0,2.74003,0.0
162204,,,
162205,10.0,17.140194,0.0
162206,2.0,4.40005,0.0
162207,0.0,0.0,0.0
162208,8.0,7.820083,0.0
162209,3.0,8.220089999999999,0.0
162210,5.0,20.340207999999997,0.0
162211,1.0,2.74003,0.0
162212,1.0,1.66002,0.0
162213,4.0,10.96012,0.0
162214,4.0,9.88011,0.0
162215,,,
162216,1.0,0.460005,0.0
162217,3.0,8.220089999999999,0.0
162218,1.0,1.66002,0.0
162219,1.0,1.66002,0.0
162220,1.0,0.760008,0.0
162221,2.0,5.48006,0.0
162222,5.0,8.480098,0.0
162223,0.0,0.0,0.0
162224,8.0,14.720166,0.0
162225,1.0,1.66002,0.0
162226,,,
162227,1.0,0.760008,0.0
162228,1.0,2.74003,0.0
162229,0.0,0.0,0.0
162230,,,
162231,1.0,2.74003,0.0
162232,1.0,0.760008,0.0
162233,,,
162234,10.0,22.130243,0.0
162235,5.0,13.70015,0.0
162236,1.0,2.74003,0.0
162237,0.0,0.0,0.0
162238,,,
162239,,,
162240,1.0,2.74003,0.0
162241,,,
162242,2.0,5.48006,0.0
162243,1.0,8.13008,0.0
162244,,,
162245,1.0,28.5803,0.0
162246,3.0,6.90007,0.0
162247,6.0,15.360170000000002,0.0
162248,0.0,0.0,0.0
162249,1.0,0.760008,0.0
162250,,,
162251,10.0,15.34017,0.0
162252,,,
162253,,,
162254,2.0,5.48006,0.0
162255,1.0,1.66002,0.0
162256,1.0,2.74003,0.0
162257,0.0,0.0,0.0
162258,5.0,9.150103,0.0
162259,1.0,2.74003,0.0
162260,1.0,8.13008,0.0
162261,1.0,2.74003,0.0
162262,3.0,3.1800360000000003,0.0
162263,1.0,1.66002,0.0
162264,,,
162265,1.0,0.760008,0.0
162266,0.0,0.0,0.0
162267,1.0,0.760008,0.0
162268,1.0,2.74003,0.0
162269,1.0,0.760008,0.0
162270,1.0,0.760008,0.0
162271,2.0,3.2400349999999998,0.0
162272,,,
162273,0.0,0.0,0.0
162274,1.0,0.760008,0.0
162275,25.0,28.790327,0.0
162276,1.0,0.760008,0.0
162277,0.0,0.0,0.0
162278,,,
162279,1.0,15.6402,0.0
162280,1.0,2.74003,0.0
162281,1.0,1.66002,0.0
162282,1.0,0.760008,0.0
162283,2.0,3.5000379999999995,0.0
162284,1.0,2.74003,0.0
162285,,,
162286,0.0,0.0,0.0
162287,,,
162288,1.0,2.74003,0.0
162289,1.0,1.66002,0.0
162290,15.0,17.520197999999993,0.0
162291,1.0,0.760008,0.0
162292,1.0,0.760008,0.0
162293,4.0,3.040032,0.0
162294,0.0,0.0,0.0
162295,1.0,2.74003,0.0
162296,1.0,2.74003,0.0
162297,1.0,1.66002,0.0
162298,1.0,2.74003,0.0
162299,0.0,0.0,0.0
162300,1.0,3.87004,0.0
162301,0.0,0.0,0.0
162302,0.0,0.0,0.0
162303,1.0,2.74003,0.0
162304,1.0,5.63006,0.0
162305,6.0,13.810148000000002,0.0
162306,,,
162307,1.0,2.74003,0.0
162308,1.0,2.74003,0.0
162309,0.0,0.0,0.0
162310,1.0,1.66002,0.0
162311,0.0,0.0,0.0
162312,1.0,0.760008,0.0
162313,1.0,15.1602,0.0
162314,1.0,2.74003,0.0
162315,1.0,1.66002,0.0
162316,,,
162317,1.0,2.74003,0.0
162318,10.0,14.800175999999995,0.0
162319,1.0,21.1202,0.0
162320,3.0,8.220089999999999,0.0
162321,1.0,0.760008,0.0
162322,0.0,0.0,0.0
162323,1.0,2.74003,0.0
162324,1.0,2.74003,0.0
162325,1.0,2.74003,0.0
162326,1.0,1.66002,0.0
162327,1.0,2.74003,0.0
162328,5.0,13.70015,0.0
162329,2.0,163.1716,0.0
162330,12.0,20.740216,0.0
162331,1.0,5.19005,0.0
162332,,,
162333,1.0,0.760008,0.0
162334,1.0,1.66002,0.0
162335,4.0,4.8400560000000015,0.0
162336,1.0,2.74003,0.0
162337,2.0,3.5000379999999995,0.0
162338,0.0,0.0,0.0
162339,1.0,2.74003,0.0
162340,1.0,2.74003,0.0
162341,,,
162342,,,
162343,,,
162344,3.0,8.220089999999999,0.0
162345,1.0,8.13008,0.0
162346,2.0,4.40005,0.0
162347,1.0,2.74003,0.0
162348,1.0,1.66002,0.0
162349,1.0,2.74003,0.0
162350,1.0,1.66002,0.0
162351,,,
162352,8.0,15.800176,0.0
162353,,,
162354,1.0,2.74003,0.0
162355,1.0,0.760008,0.0
162356,1.0,0.760008,0.0
162357,2.0,5.48006,0.0
162358,,,
162359,1.0,2.74003,0.0
162360,0.0,0.0,0.0
162361,4.0,10.96012,0.0
162362,0.0,0.0,0.0
162363,4.0,3.9400440000000003,0.0
162364,2.0,2.4200280000000003,0.0
162365,1.0,0.5300050000000001,0.0
162366,,,
162367,2.0,4.40005,0.0
162368,1.0,2.74003,0.0
162369,1.0,1.66002,0.0
162370,1.0,2.74003,0.0
162371,1.0,17.0802,0.0
162372,1.0,1.66002,0.0
162373,2.0,3.5000379999999995,0.0
162374,1.0,1.66002,0.0
162375,2.0,3.32004,0.0
162376,3.0,6.0600700000000005,0.0
162377,0.0,0.0,0.0
162378,1.0,1.66002,0.0
162379,1.0,0.760008,0.0
162380,1.0,0.760008,0.0
162381,2.0,2.160025,0.0
162382,1.0,2.74003,0.0
162383,1.0,2.74003,0.0
162384,1.0,28.5803,0.0
162385,1.0,2.74003,0.0
162386,1.0,0.760008,0.0
162387,,,
162388,0.0,0.0,0.0
162389,0.0,0.0,0.0
162390,6.0,11.220128000000004,0.0
162391,1.0,2.74003,0.0
162392,12.0,14.520168,0.0
162393,6.0,3.740038,0.0
162394,1.0,2.74003,0.0
162395,1.0,2.74003,0.0
162396,1.0,2.74003,0.0
162397,1.0,2.74003,0.0
162398,1.0,1.66002,0.0
162399,2.0,5.48006,0.0
162400,,,
162401,1.0,2.74003,0.0
162402,0.0,0.0,0.0
162403,3.0,2.280024,0.0
162404,1.0,1.66002,0.0
162405,1.0,2.74003,0.0
162406,1.0,6.30006,0.0
162407,0.0,0.0,0.0
162408,,,
162409,1.0,2.77003,0.0
162410,1.0,2.74003,0.0
162411,1.0,2.74003,0.0
162412,0.0,0.0,0.0
162413,2.0,5.48006,0.0
162414,5.0,5.780062,0.0
162415,1.0,2.74003,0.0
162416,1.0,2.74003,0.0
162417,2.0,5.48006,0.0
162418,7.0,8.20009,0.0
162419,,,
162420,1.0,2.74003,0.0
162421,3.0,6.240068,0.0
162422,,,
162423,,,
162424,1.0,1.66002,0.0
162425,0.0,0.0,0.0
162426,1.0,1.66002,0.0
162427,1.0,2.74003,0.0
162428,2.0,5.48006,0.0
162429,1.0,2.74003,0.0
162430,,,
162431,1.0,0.760008,0.0
162432,1.0,2.74003,0.0
162433,1.0,2.74003,0.0
162434,0.0,0.0,0.0
162435,1.0,1.66002,0.0
162436,,,
162437,0.0,0.0,0.0
162438,4.0,3.040032,0.0
162439,1.0,8.13008,0.0
162440,1.0,0.760008,0.0
162441,1.0,1.66002,0.0
162442,1.0,0.760008,0.0
162443,1.0,0.760008,0.0
162444,4.0,6.29007,0.0
162445,1.0,0.760008,0.0
162446,,,
162447,1.0,2.74003,0.0
162448,0.0,0.0,0.0
162449,,,
162450,1.0,16.1102,0.0
162451,1.0,2.74003,0.0
162452,0.0,0.0,0.0
162453,5.0,8.660096000000001,0.0
162454,4.0,3.6000400000000004,0.0
162455,1.0,0.440004,0.0
162456,1.0,2.74003,0.0
162457,0.0,0.0,0.0
162458,1.0,2.74003,0.0
162459,,,
162460,1.0,3.48003,0.0
162461,0.0,0.0,0.0
162462,1.0,0.760008,0.0
162463,1.0,1.66002,0.0
162464,1.0,2.74003,0.0
162465,,,
162466,1.0,2.74003,0.0
162467,1.0,2.74003,0.0
162468,1.0,1.66002,0.0
162469,,,
162470,1.0,8.13008,0.0
162471,6.0,12.300138,0.0
162472,1.0,0.760008,0.0
162473,18.0,19.090204,0.0
162474,1.0,0.760008,0.0
162475,4.0,8.8001,0.0
162476,1.0,8.13008,0.0
162477,2.0,5.48006,0.0
162478,1.0,2.74003,0.0
162479,1.0,2.74003,0.0
162480,1.0,2.74003,0.0
162481,,,
162482,1.0,0.760008,0.0
162483,1.0,2.74003,0.0
162484,2.0,5.75006,0.0
162485,,,
162486,1.0,112.801,0.0
162487,2.0,5.48006,0.0
162488,0.0,0.0,0.0
162489,1.0,0.760008,0.0
162490,0.0,0.0,0.0
162491,,,
162492,2.0,4.40005,0.0
162493,,,
162494,,,
162495,1.0,28.5803,0.0
162496,1.0,8.13008,0.0
162497,,,
162498,,,
162499,1.0,3.86004,0.0
162500,1.0,2.74003,0.0
162501,4.0,8.8001,0.0
162502,0.0,0.0,0.0
162503,1.0,2.74003,0.0
162504,1.0,2.74003,0.0
162505,1.0,2.74003,0.0
162506,1.0,2.74003,0.0
162507,4.0,9.88011,0.0
162508,1.0,0.500005,0.0
162509,1.0,2.74003,0.0
162510,0.0,0.0,0.0
162511,1.0,1.66002,0.0
162512,1.0,1.66002,0.0
162513,1.0,0.760008,0.0
162514,3.0,8.220089999999999,0.0
162515,1.0,1.7900200000000002,0.0
162516,4.0,5.3900640000000015,0.0
162517,1.0,2.74003,0.0
162518,2.0,5.48006,0.0
162519,0.0,0.0,0.0
162520,0.0,0.0,0.0
162521,,,
162522,1.0,1.66002,0.0
162523,1.0,2.74003,0.0
162524,1.0,0.760008,0.0
162525,8.0,17.6002,0.0
162526,1.0,8.13008,0.0
162527,4.0,5.920066,0.0
162528,4.0,8.980097999999998,0.0
162529,,,
162530,0.0,0.0,0.0
162531,0.0,0.0,0.0
162532,14.0,16.880183,0.0
162533,1.0,2.74003,0.0
162534,1.0,1.66002,0.0
162535,1.0,2.74003,0.0
162536,0.0,0.0,0.0
162537,0.0,0.0,0.0
162538,1.0,0.32000300000000004,0.0
162539,,,
162540,2.0,5.48006,0.0
162541,1.0,0.760008,0.0
162542,1.0,0.760008,0.0
162543,1.0,2.74003,0.0
162544,6.0,9.240106,0.0
162545,2.0,3.32004,0.0
162546,1.0,2.74003,0.0
162547,1.0,1.66002,0.0
162548,,,
162549,1.0,0.760008,0.0
162550,2.0,1.01001,0.0
162551,1.0,0.760008,0.0
162552,,,
162553,6.0,6.3600720000000015,0.0
162554,3.0,4.0800480000000015,0.0
162555,3.0,8.220089999999999,0.0
162556,1.0,0.760008,0.0
162557,,,
162558,1.0,0.760008,0.0
162559,4.0,9.880109999999998,0.0
162560,2.0,5.48006,0.0
162561,1.0,8.13008,0.0
162562,1.0,2.74003,0.0
162563,3.0,8.220089999999999,0.0
162564,0.0,0.0,0.0
162565,0.0,0.0,0.0
162566,1.0,0.760008,0.0
162567,1.0,2.74003,0.0
162568,1.0,2.74003,0.0
162569,2.0,4.40005,0.0
162570,1.0,1.66002,0.0
162571,1.0,1.31001,0.0
162572,1.0,2.74003,0.0
162573,,,
162574,2.0,3.32004,0.0
162575,,,
162576,1.0,1.66002,0.0
162577,2.0,1.520016,0.0
162578,1.0,2.74003,0.0
162579,26.0,29.240330999999994,0.0
162580,,,
162581,5.0,13.70015,0.0
162582,5.0,6.680074,0.0
162583,3.0,9.650096,0.0
162584,2.0,4.40005,0.0
162585,1.0,2.74003,0.0
162586,1.0,2.74003,0.0
162587,,,
162588,,,
162589,4.0,9.88011,0.0
162590,1.0,33.9203,0.0
162591,1.0,0.760008,0.0
162592,1.0,0.360004,0.0
162593,1.0,2.74003,0.0
162594,5.0,10.410115,0.0
162595,1.0,0.760008,0.0
162596,1.0,1.66002,0.0
162597,1.0,2.74003,0.0
162598,1.0,1.66002,0.0
162599,1.0,1.66002,0.0
162600,1.0,152.342,0.0
162601,,,
162602,1.0,0.760008,0.0
162603,1.0,2.74003,0.0
162604,1.0,2.74003,0.0
162605,1.0,10.8101,0.0
162606,1.0,2.74003,0.0
162607,,,
162608,,,
162609,,,
162610,1.0,1.66002,0.0
162611,0.0,0.0,0.0
162612,1.0,0.760008,0.0
162613,1.0,0.760008,0.0
162614,7.0,11.980136000000002,0.0
162615,,,
162616,1.0,0.760008,0.0
162617,,,
162618,1.0,2.74003,0.0
162619,0.0,0.0,0.0
162620,2.0,5.48006,0.0
162621,,,
162622,1.0,0.520005,0.0
162623,1.0,73.9207,0.0
162624,1.0,1.66002,0.0
162625,1.0,2.74003,0.0
162626,1.0,2.74003,0.0
162627,1.0,1.66002,0.0
162628,2.0,5.48006,0.0
162629,1.0,0.760008,0.0
162630,2.0,3.32004,0.0
162631,1.0,0.460005,0.0
162632,1.0,0.420004,0.0
162633,1.0,2.74003,0.0
162634,1.0,1.66002,0.0
162635,6.0,7.260084000000001,0.0
162636,,,
162637,,,
162638,6.0,9.420103999999998,0.0
162639,2.0,1.520016,0.0
162640,1.0,1.66002,0.0
162641,1.0,21.1602,0.0
162642,5.0,9.320101,0.0
162643,2.0,4.40005,0.0
162644,1.0,0.760008,0.0
162645,1.0,2.74003,0.0
162646,1.0,0.760008,0.0
162647,1.0,2.74003,0.0
162648,0.0,0.0,0.0
162649,0.0,0.0,0.0
162650,1.0,2.74003,0.0
162651,1.0,0.760008,0.0
162652,1.0,0.760008,0.0
162653,,,
162654,5.0,13.70015,0.0
162655,1.0,2.74003,0.0
162656,1.0,1.66002,0.0
162657,,,
162658,8.0,14.240157,0.0
162659,,,
162660,7.0,7.7600890000000025,0.0
162661,,,
162662,0.0,0.0,0.0
162663,1.0,0.760008,0.0
162664,,,
162665,7.0,12.880147999999998,0.0
162666,,,
162667,,,
162668,10.0,15.700188,0.0
162669,0.0,0.0,0.0
162670,1.0,1.66002,0.0
162671,1.0,2.74003,0.0
162672,1.0,1.66002,0.0
162673,,,
162674,1.0,2.74003,0.0
162675,1.0,1.66002,0.0
162676,11.0,13.980164000000002,0.0
162677,1.0,2.74003,0.0
162678,1.0,0.760008,0.0
162679,1.0,1.66002,0.0
162680,1.0,1.66002,0.0
162681,12.0,8.780092000000002,0.0
162682,1.0,1.66002,0.0
162683,1.0,2.74003,0.0
162684,9.0,10.330115,0.0
162685,1.0,0.760008,0.0
162686,,,
162687,1.0,1.7900200000000002,0.0
162688,,,
162689,1.0,2.74003,0.0
162690,1.0,0.760008,0.0
162691,1.0,0.760008,0.0
162692,1.0,11.9601,0.0
162693,0.0,0.0,0.0
162694,5.0,6.500076000000001,0.0
162695,,,
162696,1.0,0.760008,0.0
162697,,,
162698,1.0,2.74003,0.0
162699,1.0,0.760008,0.0
162700,,,
162701,,,
162702,1.0,2.74003,0.0
162703,1.0,1.66002,0.0
162704,1.0,20.0002,0.0
162705,1.0,1.66002,0.0
162706,,,
162707,1.0,2.74003,0.0
162708,1.0,0.760008,0.0
162709,12.0,24.420278,0.0
162710,1.0,1.66002,0.0
162711,2.0,5.48006,0.0
162712,1.0,1.66002,0.0
162713,1.0,2.74003,0.0
162714,0.0,0.0,0.0
162715,,,
162716,1.0,0.500005,0.0
162717,,,
162718,1.0,1.66002,0.0
162719,2.0,4.40005,0.0
162720,1.0,0.420004,0.0
162721,0.0,0.0,0.0
162722,1.0,2.33002,0.0
162723,,,
162724,,,
162725,1.0,0.760008,0.0
162726,,,
162727,7.0,7.800086,0.0
162728,0.0,0.0,0.0
162729,3.0,8.220089999999999,0.0
162730,2.0,4.40005,0.0
162731,2.0,5.48006,0.0
162732,,,
162733,,,
162734,,,
162735,0.0,0.0,0.0
162736,4.0,2.4400250000000003,0.0
162737,1.0,2.74003,0.0
162738,1.0,1.66002,0.0
162739,1.0,2.74003,0.0
162740,2.0,2.4200280000000003,0.0
162741,1.0,0.760008,0.0
162742,1.0,1.66002,0.0
162743,1.0,1.66002,0.0
162744,1.0,0.760008,0.0
162745,10.0,6.850072000000001,0.0
162746,,,
162747,,,
162748,1.0,2.74003,0.0
162749,,,
162750,3.0,4.0800480000000015,0.0
162751,1.0,2.74003,0.0
162752,1.0,0.760008,0.0
162753,1.0,2.74003,0.0
162754,1.0,0.760008,0.0
162755,1.0,1.66002,0.0
162756,1.0,2.74003,0.0
162757,1.0,0.760008,0.0
162758,1.0,9.6201,0.0
162759,1.0,2.74003,0.0
162760,2.0,1.100011,0.0
162761,20.0,52.470561,0.0
162762,1.0,1.66002,0.0
162763,4.0,3.9400440000000003,0.0
162764,1.0,0.760008,0.0
162765,1.0,1.66002,0.0
162766,2.0,5.48006,0.0
162767,5.0,10.46012,0.0
162768,1.0,2.74003,0.0
162769,0.0,0.0,0.0
162770,2.0,5.48006,0.0
162771,5.0,13.70015,0.0
162772,,,
162773,1.0,1.66002,0.0
162774,,,
162775,1.0,2.74003,0.0
162776,1.0,2.74003,0.0
162777,6.0,16.440179999999998,0.0
162778,1.0,0.760008,0.0
162779,1.0,2.74003,0.0
162780,1.0,2.74003,0.0
162781,10.0,11.150123,0.0
162782,1.0,152.342,0.0
162783,0.0,0.0,0.0
162784,1.0,2.74003,0.0
162785,1.0,1.66002,0.0
162786,1.0,2.74003,0.0
162787,1.0,2.74003,0.0
162788,1.0,0.760008,0.0
162789,0.0,0.0,0.0
162790,,,
162791,1.0,18.7802,0.0
162792,1.0,2.74003,0.0
162793,,,
162794,11.0,8.360088000000001,0.0
162795,6.0,9.060108,0.0
162796,1.0,1.66002,0.0
162797,1.0,2.74003,0.0
162798,2.0,2.4200280000000003,0.0
162799,2.0,1.520016,0.0
162800,,,
162801,1.0,0.760008,0.0
162802,,,
162803,1.0,1.66002,0.0
162804,4.0,5.020054,0.0
162805,,,
162806,,,
162807,1.0,2.74003,0.0
162808,1.0,0.760008,0.0
162809,1.0,0.760008,0.0
162810,,,
162811,1.0,2.74003,0.0
162812,1.0,4.19004,0.0
162813,1.0,2.74003,0.0
162814,0.0,0.0,0.0
162815,,,
162816,1.0,0.760008,0.0
162817,0.0,0.0,0.0
162818,1.0,0.760008,0.0
162819,,,
162820,10.0,15.790173,0.0
162821,0.0,0.0,0.0
162822,1.0,0.760008,0.0
162823,1.0,1.66002,0.0
162824,1.0,2.74003,0.0
162825,,,
162826,,,
162827,2.0,4.40005,0.0
